#options: 854x480 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=0 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=3 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=0 weightp=0 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=23.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:148 out:148 type:P dur:2 cpbdur:2 q:29.03 aq:19.18 tex:17681 mv:11204 misc:1763 imb:698 pmb:446 smb:476 d:- ref:0 ;
in:149 out:149 type:P dur:2 cpbdur:2 q:29.03 aq:18.22 tex:1950 mv:2198 misc:1132 imb:81 pmb:170 smb:1369 d:- ref:0 ;
in:150 out:150 type:P dur:2 cpbdur:2 q:29.03 aq:18.74 tex:4907 mv:6638 misc:1551 imb:371 pmb:286 smb:963 d:- ref:0 ;
in:151 out:151 type:P dur:2 cpbdur:2 q:29.03 aq:18.36 tex:10732 mv:10093 misc:1751 imb:604 pmb:439 smb:577 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:29.03 aq:19.43 tex:7632 mv:5574 misc:1602 imb:228 pmb:400 smb:992 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:29.03 aq:19.62 tex:5595 mv:4346 misc:1475 imb:235 pmb:278 smb:1107 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:29.03 aq:19.23 tex:15417 mv:9933 misc:1706 imb:437 pmb:549 smb:634 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:29.03 aq:18.85 tex:5412 mv:3319 misc:1421 imb:113 pmb:295 smb:1212 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:29.03 aq:19.66 tex:2977 mv:2536 misc:1159 imb:45 pmb:268 smb:1307 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:29.03 aq:20.20 tex:6156 mv:4410 misc:1482 imb:102 pmb:416 smb:1102 d:- ref:0 ;
in:158 out:158 type:P dur:2 cpbdur:2 q:29.03 aq:19.78 tex:4740 mv:2797 misc:1447 imb:75 pmb:327 smb:1218 d:- ref:0 ;
in:159 out:159 type:P dur:2 cpbdur:2 q:29.03 aq:20.02 tex:3674 mv:2543 misc:1303 imb:60 pmb:277 smb:1283 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:29.03 aq:20.72 tex:2541 mv:2196 misc:1055 imb:37 pmb:238 smb:1345 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:29.03 aq:20.05 tex:6169 mv:4803 misc:1588 imb:136 pmb:431 smb:1053 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:29.03 aq:20.18 tex:7196 mv:3781 misc:1631 imb:127 pmb:405 smb:1088 d:- ref:0 ;
in:163 out:163 type:P dur:2 cpbdur:2 q:29.03 aq:20.61 tex:4383 mv:3139 misc:1350 imb:89 pmb:315 smb:1216 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:29.03 aq:19.98 tex:3525 mv:2817 misc:1258 imb:79 pmb:257 smb:1284 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:29.03 aq:19.48 tex:7258 mv:5421 misc:1649 imb:204 pmb:409 smb:1007 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:29.03 aq:19.67 tex:7375 mv:3901 misc:1580 imb:175 pmb:341 smb:1104 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:29.03 aq:19.27 tex:4119 mv:2792 misc:1401 imb:75 pmb:312 smb:1233 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:29.03 aq:20.31 tex:3440 mv:3082 misc:1278 imb:61 pmb:302 smb:1257 d:- ref:0 ;
in:169 out:169 type:P dur:2 cpbdur:2 q:29.03 aq:20.67 tex:4407 mv:3500 misc:1341 imb:103 pmb:324 smb:1193 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:29.03 aq:20.31 tex:8491 mv:5954 misc:1739 imb:242 pmb:470 smb:908 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:29.03 aq:19.09 tex:6962 mv:4535 misc:1591 imb:156 pmb:393 smb:1071 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:29.03 aq:19.66 tex:9029 mv:5855 misc:1724 imb:242 pmb:473 smb:905 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:29.03 aq:19.42 tex:4155 mv:3290 misc:1363 imb:108 pmb:306 smb:1206 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:29.03 aq:19.30 tex:4504 mv:3850 misc:1518 imb:101 pmb:376 smb:1143 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:29.03 aq:19.40 tex:2271 mv:2378 misc:1071 imb:51 pmb:210 smb:1359 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:29.03 aq:19.42 tex:2731 mv:2728 misc:1277 imb:80 pmb:278 smb:1262 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:29.03 aq:20.03 tex:2490 mv:2336 misc:1142 imb:51 pmb:244 smb:1325 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:29.03 aq:21.00 tex:3399 mv:2523 misc:1206 imb:50 pmb:281 smb:1289 d:- ref:0 ;
in:179 out:179 type:P dur:2 cpbdur:2 q:29.03 aq:21.04 tex:2204 mv:2195 misc:1089 imb:37 pmb:241 smb:1342 d:- ref:0 ;
in:180 out:180 type:P dur:2 cpbdur:2 q:29.03 aq:20.47 tex:12527 mv:5905 misc:1632 imb:329 pmb:401 smb:890 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:29.03 aq:21.92 tex:4252 mv:3086 misc:1246 imb:97 pmb:296 smb:1227 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:29.03 aq:21.76 tex:3044 mv:2525 misc:1103 imb:61 pmb:239 smb:1320 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:29.03 aq:20.89 tex:14604 mv:8361 misc:1747 imb:460 pmb:475 smb:685 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:29.03 aq:19.91 tex:6255 mv:4514 misc:1527 imb:170 pmb:366 smb:1084 d:- ref:0 ;
in:185 out:185 type:P dur:2 cpbdur:2 q:29.03 aq:18.98 tex:4904 mv:4514 misc:1518 imb:187 pmb:292 smb:1141 d:- ref:0 ;
in:186 out:186 type:P dur:2 cpbdur:2 q:29.03 aq:18.50 tex:4201 mv:4922 misc:1485 imb:206 pmb:292 smb:1122 d:- ref:0 ;
in:187 out:187 type:P dur:2 cpbdur:2 q:29.03 aq:18.61 tex:4043 mv:4961 misc:1460 imb:161 pmb:311 smb:1148 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:29.03 aq:18.71 tex:4310 mv:4766 misc:1428 imb:161 pmb:296 smb:1163 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:29.03 aq:19.28 tex:5334 mv:5983 misc:1539 imb:183 pmb:383 smb:1054 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:29.03 aq:20.40 tex:7024 mv:7114 misc:1646 imb:246 pmb:442 smb:932 d:- ref:0 ;
in:191 out:191 type:P dur:2 cpbdur:2 q:29.03 aq:20.19 tex:6193 mv:6932 misc:1675 imb:238 pmb:434 smb:948 d:- ref:0 ;
in:192 out:192 type:P dur:2 cpbdur:2 q:29.03 aq:19.76 tex:4915 mv:6355 misc:1602 imb:209 pmb:409 smb:1002 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:29.03 aq:20.36 tex:4608 mv:5716 misc:1572 imb:187 pmb:386 smb:1047 d:- ref:0 ;
in:194 out:194 type:P dur:2 cpbdur:2 q:29.03 aq:20.55 tex:4087 mv:5319 misc:1514 imb:151 pmb:363 smb:1106 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:29.03 aq:21.07 tex:11351 mv:10126 misc:1755 imb:591 pmb:458 smb:571 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:29.03 aq:21.35 tex:9317 mv:7798 misc:1749 imb:294 pmb:520 smb:806 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:29.03 aq:20.77 tex:4467 mv:5143 misc:1534 imb:168 pmb:343 smb:1109 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:29.03 aq:20.80 tex:3847 mv:4814 misc:1467 imb:171 pmb:302 smb:1147 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:29.03 aq:20.96 tex:3328 mv:4615 misc:1273 imb:188 pmb:255 smb:1177 d:- ref:0 ;
